SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.31,3.517324761167183,0.0027029382854071907,0.0003510490193189463,1072.0357633289846,0.3763371033914781,0.002143101254448558,7572.333993560355,16.228278480702656,3.496881197755798,0.0015839794021052821,0.00013628458295348645,3932.7391111950938,0.5359717096340884,0.002469500595111636,10579.056216074492,26.12498562131541
0.315,3.5232129987484235,0.002701143120045322,0.00034934835928438136,1082.1177567764444,0.3780360628823461,0.0021215439850865644,7607.392446859547,16.139417687827834,3.5029864400455932,0.0015821110459743031,0.000136327737809617,3934.5064189978343,0.5363823594993918,0.002438213352578892,10679.72196504324,26.03944069699851
0.32,3.5291012363296645,0.0026993479546834533,0.00034764769924981633,1092.2983905621652,0.37973502237321405,0.0020999867157245715,7643.170680446418,16.05055689495301,3.5090916823353884,0.001580242689843324,0.00013637089266574755,3936.272608264024,0.5367930093646953,0.002406926110046148,10783.004789533816,25.953895772681612
0.325,3.534989473910905,0.002697552789321585,0.00034594703921525137,1102.5791194205028,0.381433981864082,0.0020784294463625785,7679.691090795725,15.961696102078186,3.515196924625184,0.0015783743337123449,0.0001364140475218781,3938.037680055215,0.5372036592299987,0.002375638867513404,10889.008090460013,25.868350848364717
0.33,3.5407372209276757,0.002695757623959716,0.0003442463791806864,1112.9614268327655,0.38313294135494996,0.002056872177000585,7716.977013296849,15.872835309203364,3.521302166914979,0.0015765059775813659,0.00013645720237800865,3939.801635431621,0.5376143090953022,0.00234435162498066,10997.840788606325,25.782805924047818
0.335,3.5460250121700145,0.0026939624585978475,0.00034254571914612143,1123.4468257408241,0.384831900845818,0.002035314907638592,7755.052771976883,15.78397451632854,3.5274074092047742,0.001575732249579698,0.0001366515060117466,3935.8956516284306,0.5378460683001098,0.0023132014546943334,11094.225836391392,25.663179343448025
0.34,3.5513128034123533,0.002692167293235979,0.00034084505911155646,1134.0368592820846,0.38653086033668593,0.0020137576382765992,7793.943732417474,15.695113723453716,3.53351265149457,0.0015765925290310361,0.00013707143716455678,3923.5802832594236,0.537810788256888,0.002282255899168261,11169.9469541704,25.492677329551945
0.34500000000000003,3.5566005946546917,0.00269037212787411,0.00033914439907699144,1144.7331015465752,0.3882298198275539,0.001992200368914606,7833.676358107251,15.606252930578892,3.539617893784365,0.001577452808482374,0.00013749136831736695,3911.3401429850937,0.5377755082136663,0.002251310343642189,11247.74973257993,25.322175315655866
0.35000000000000003,3.5618883858970305,0.0026885769625122416,0.0003374437390424265,1155.5371583569267,0.38992877931842185,0.001970643099552613,7874.278270492977,15.517392137704068,3.54572313607416,0.0015783130879337118,0.00013791129947017712,3899.1745436111205,0.5377402281704444,0.002220364788116117,11327.721208864912,25.151673301759786
0.355,3.567176177139369,0.002697316146423233,0.0003367422816477565,1159.411550728237,0.39042289096099014,0.0019408800526969777,7892.74264410003,15.31886675900455,3.5517948343538266,0.0015791733673850496,0.00013833123062298726,3887.0828062876303,0.5377049481272227,0.002189419232590045,11409.953341056302,24.98117128786371
