SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_25C,R0_ohm_25C,R1_ohm_25C,C1_F_25C,tau1_s_25C,R2_ohm_25C,C2_F_25C,tau2_s_25C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.665,3.89566755414853,0.00286823132688794,0.00041126471683204,953.305432499063,0.392060888751172,0.00122073668766764,8348.39122558816,10.1911874520781,3.895834182921,0.00202603852345247,0.000215727624870507,2958.45173093272,0.638219765208156,0.000973160799409143,11063.0028595298,10.7660807066457,3.89932543376112,0.00167062361365888,0.000167193100085975,2667.95959953825,0.446064436350935,0.000880976235007331,15512.8504160401,13.6664525537549
0.67,3.89924117174132,0.00286850293313852,0.000414152439493151,946.818219202939,0.392127075239458,0.00122652346394313,8311.4265331941,10.1941596618021,3.89979786343591,0.00202646577571059,0.000215756716504326,2954.0420822864,0.637354420089715,0.000967063699725025,11015.3051965972,10.6525017970216,3.90336536468847,0.0016707672136556,0.000167409210445938,2658.19901490153,0.445006998292837,0.00086653753313011,15384.0418140751,13.3308496431391
0.675,3.90281478933411,0.0028687745393891,0.000417040162154262,940.420845085592,0.392193261727743,0.00123231024021863,8274.8090040354,10.1971318715261,3.90376154395083,0.00202714576287317,0.00021628703683283,2941.9175131102,0.636298621517215,0.000968239489761082,10938.4245842631,10.591014638257,3.90740529561581,0.00167091081365232,0.000167625320805902,2648.46359786419,0.443949560234738,0.00085209883125289,15250.8679226982,12.9952467325233
0.68,3.9063884069269,0.00286904614563968,0.000419927884815373,934.111456752845,0.392259448216029,0.00123809701649412,8238.53377026418,10.2001040812501,3.90772522446575,0.00202814692829432,0.000217454324024501,2920.1571202487,0.635000792629016,0.000978657746959013,10826.7944279456,10.5957262416417,3.91144522654315,0.00167105441364903,0.000167841431165865,2638.75325120984,0.442892122176639,0.00083766012937567,15113.1030091442,12.6596438219075
0.685,3.90996202451969,0.00286931775189027,0.000422815607476484,927.888251443355,0.392325634704314,0.00124388379276961,8202.59605461707,10.2030762909741,3.91168890498067,0.00202914809371547,0.000218621611216172,2898.62909808223,0.633702963740817,0.000989076004156945,10717.5159446536,10.6004378450263,3.9154851574705,0.00167185602774124,0.00016919717704959,2645.73941340886,0.447651639957617,0.000836299809986063,15028.5942269965,12.5684104963948
0.69,3.91353564211248,0.00286958935814085,0.000425703330137594,921.749475311297,0.3923918211926,0.0012496705690451,8166.99116831788,10.2060485006981,3.91565258549559,0.00203014925913663,0.000219788898407844,2877.32974428544,0.632405134852619,0.000999494261354876,10610.5155961927,10.605149448411,3.91952508839784,0.00167271854829674,0.000170658408772718,2654.12987515554,0.452949581170176,0.000836150039167448,14949.2264380534,12.4997962717014
0.695,3.91984409931389,0.00286986096439143,0.000428591052798705,915.693421778474,0.392458007680885,0.00125545734532059,8131.71450903826,10.2090207104221,3.91961626601051,0.00203115042455778,0.000220956185599515,2856.2554347689,0.63110730596442,0.00100991251855281,10505.7228788485,10.6098610517957,3.92356501932519,0.00167358106885224,0.000172119640495845,2662.37787310389,0.458247522382735,0.000836000268348834,14869.8302113713,12.431182047008
0.7,3.92628440110902,0.00287013257064201,0.000431478775459816,909.718429952591,0.392524194169171,0.00126124412159608,8096.76155891456,10.2119929201461,3.92391777917004,0.00203215158997893,0.000222123472791186,2835.4026216234,0.629809477076221,0.00102033077575074,10403.0701684661,10.6145726551804,3.92760495025253,0.00167444358940774,0.000173580872218973,2670.48700510347,0.463545463595294,0.000835850497530219,14790.4055316634,12.3625678223146
0.705,3.93272470290416,0.00287040417689259,0.000434366498120927,903.822883108631,0.392590380657456,0.00126703089787157,8062.12788261893,10.2149651298701,3.93140579950956,0.00203315275540008,0.000223290759982857,2814.76783112869,0.628511648188022,0.00103074903294867,10302.4925749253,10.6192842585651,3.93304443957222,0.00167530610996324,0.000175042103942101,2678.46074886608,0.468843404807854,0.000835700726711605,14710.9523836321,12.2939535976211
0.71,3.93916500469929,0.00287067578314318,0.000437254220782038,898.005207230401,0.392656567145742,0.00127281767414706,8027.80912548321,10.2179373395941,3.93889381984908,0.00203415392082124,0.000224458047174528,2794.34766182445,0.627213819299824,0.0010411672901466,10203.9278053519,10.6239958619497,3.93960304243845,0.00167616863051874,0.000176503335665229,2686.3024669387,0.474141346020413,0.00083555095589299,14631.4707519686,12.2253393729277
